id,comment
@user-jl9ke3gi4i,이렇게 힘들때는 한계라는 노래도 굉장히 힘이되더라구요 백예린버전을 요즘 힘들때마다 계속들은거같아요 추천합니다 ㅎㅎ
@user-pg7dq2oh2t,다들 힘내세요 정작힘드신분들에게는 와닿지가 않겠지만 그래도 힘내시라 애기하는 이유는 시간이 지나면 조금씩 보이드라고요 무슨일이든 처음엔 정신없고 숨도 안쉬어지는데 시간이지나니 숨도 쉬어지고 살아지게 되더라구요  시간이 다 해결해주는건 절대아니고요 아파도 힘들어도 포기하지말고 정신 똑바로 차리시면 살아갈수있어요 다들 힘드시겠지만 힘내시길......
@00d91,항상 지치고 마음이 힘들때마다 와서 듣는 노래입니다.. 노래로 또 이렇게 위로를 받습니다..! 다들 각자 알지는 못하지만 안힘든 사람은 없는것 같네요.. 각자 자리에서 힘들겠지만 우리 모두 소중한 사람이고 행복을 누려도 되는 사람이니 조금 더 힘을 내 보아요!! 그렇게 살다보면 언젠간 우리 모두에게도 빛이 오겠죠..??? 다들 아프지 마시고 우리 모두 건강합시다!! 좋은 노래로 오늘 하루도 마음이 따뜻해져갑니다! 위로와 힘을 주셔서 감사합니다?
@iamhamin06,"고등학교 처음 와서 1학기 성적 좋지 않게 받고, 제 자신의 가능성을 항상 의심하면서도 어쩔 수 없이 하다 보니 벌써 2학기 중간고사네요 ㅎㅎ 떄론 힘들고 다 그만두고 싶지만 이런 노래 들으면서 주변에서 힘내라는 말 들을 때면 다시금 회복하고자 하는 마음이 드네요물론 여기 있는 모든 분들의 고통을 알진 못하지만, 빠른 시일 내에 회복하실 수 있도록 응원하겠습니다특히 06 친구들아 아마 학교생활 하면서 즐거울 떄도 많고, 힘들 때도 있지만 우리에겐 무궁한 발전 가능성과 길이 열려 있으니 너넨 뭐든지 다 해낼 수 있을거야 ㅎㅇㅌ!!"
@user-ny9zu5ql2k,럽유셀님도 힘들고 지칠때 옆에있어드리진 못하지만 응원할게여!좋은 플레이리스트&영상 감사합니다 :)
@mathiasgonza950,최근에 힘들일이 겹쳐서 홀린듯 유튜브에 ’너무 힘들때‘ 라고 검색했는데 이 리스트가 있네요 전에 들어봤었던 노래들이 지금은 조금이라도 내 옆에 남아있어주려고 계속 귀 옆에서 외쳐주는게 너무 고맙네요 구멍난듯 내리던 눈물도 멎기 시작하고 마음도 좋은 쪽으로 조금씩 돌아서고 있네요 감사합니다 힘들어서 오신 분들 다 힘내세요
@bom_8918,댓글 안써서 처음인데 요즘 마음이 너무 복잡해서 노래 듣다가 울컥하고 댓글들 보고 폭풍 오열햇다 서로 수고햇다고 말해주는거 너무 좋다다들 수고햇어요
@miyoung1629,마음이 편안해지는 음악 감사해요~~
@user-ov6ke2lr7m,안 힘든 줄 알앗는데 이 노래 듣자마자 눈물이 울컥하는게 많이 힘들었나봐요ㅜ 속에서만 썩히고 있었던 건가봐요 정말 좋은 플레이리스트
@user-lp1wi3rb2l,"마음이 지치고 힘드신 분들, 모두 잘 될거니까 너무 아파하지 마세요. 잠시 울어도 되고 멈춰도 되니까 두려워하지 마세요. 제가 응원할게요."
@user-zb5iq2tk8b,요즘 들어서 많이 힘들고 우울했는데 선곡 들으니까 눈물이 날려고 하네요 살아가기가 싫을만큼 지쳐가고 있었는데 노래덕분에 조금씩이라도 힘이 날꺼 같아요 앞으로도 더 좋은 노래 들려주세요
@user-cu5ru5ep2g,좀 더 강해지자 멘탈적으로  내면이 단단한 사람으로...무언가에 휘둘리지 말고 소신 있게... 모두들 하는 일 잘 되시고 행복하셨음 좋겠습니다. 파이팅 입니다!!^^
@mongsiiilll,요새 정말 힘들고 울기도 많이 울었는데 댓글 보니까 위로가 많이 되어요 영상 들어오신분들 모두 화이팅!
@user-cg7bu1vm5m,"자는 게 무서울 정도로 내일이 싫어요 그리고 현재는 너무 무섭습니다. 모든 일을 마치고 몸편히 누워있는 현재가 너무나 빨리 지나가버려 내일이 올까 너무나 두렵고 무서워요 하지만 저는 또 내일을 준비하러 가야해요 모두 잘자요 화이팅하며 삽시다 다들+너무나 따뜻한 분들이 답글을 남겨 주셨네요, 문득문득 들어와 확인할 때마다 가슴이 따뜻해집니다 좋은 말씀들, 응원들 감사하며 답글을 남겨주신 분들께서 뱉은 따뜻한 말은 지금 저를 포함해 분명 다시금 되돌아 갈 겁니다 모두들 응원하겠습니다"
@MOA_love__txt,제가 요즘 울지않았었는데 저는 힘들지않은줄알았는데 제가 참고있었더라구요..갑자기 너무 울고싶고 힘들어서 이렇게 슬픈노래를 찾아서 듣고있는데 정말 위로되고 그동안 제가 많이 힘들었다는게 잘 느껴지네요..사회생활하느라 고생많았고 잘버텼다고 저한테 말해주고싶고 이 노래를 듣는 분들도 힘드셔서 노래를 찾아서 들으실텐데 고생많으셨어요 잘버티셨어요 우리 모두 잘 버텨봐요!
@user-pp8lb3gz8o,"여기 있으신 분들 .. 그리고 이 댓 보고 노래 듣는 모든 분들 삶이 넘 힘들어서 버텨보고자, 다시 힘내보고자 오신거일수도 있겠죠 ..? 모두 화이팅하시고 힘든 일들 조금이나마 훌훌 털고 다시 일어날 수 있길 바랄께요 화이팅"
@THISYEAR,안 힘든 줄 알앗는데 이 노래 듣자마자 눈물이 울컥하는게많이 힘들었나봐요ㅜ 속에서만 썩히고 있었던 건가봐요  정말 좋은 플레이리스트
@sinida,힘들 때 이런 노래는 더 안 좋을 수 있다고 생각했는데 유난히 지치는 오늘은 힐링되네요ㅜㅜ 감사합니다
@user-xb5ys2gs3u,요즘 무기력하고 우울한 감정이 자주 올라와서 그런지 플리를 듣자마자 눈물부터 나네요 우울하고 슬픈 저를 달래주는거 같은 플리인거 같아요 감정이 요동치는게 마음대로 안되고 주체가 안돼서 답답했는데 울고 나니까 좀 괜찮아진거 같기도 해요. 구독하고 가겠습니다 좋은 플리 만들어 주셔서 감사합니다 !
@user-bj7wb4dm1q,공무원 시험 어느새 3년차네요...공부로만 힘든시절이 그립네요..자신감 자존감이 없어서 눈치보는 삶이되어 시비도 많이걸리고 사람이 무서워 숨어살고있는게 너무 슬프네요
@user-nj5rl1nj7z,선곡 듣고 바로 구독했어요!! 좋은 노래 가져와주셔서 감사합니다
@Jngshn,사는 것은 하나도 안 힘듭니다.여러분 자신을 더 높이 끌어올리려고 애쓰는 그 시간 동안들은 항상 힘이 들 수 밖에 없죠.오늘도 힘들었다는 것은 평범하게 흐르는 인생이 아닌 더 단단해지기 위한 노력을 했다는 증거에요.오늘도 남들과는 다른 무언가를 만들어낸 당신은 가벼운 인생을 좀 더 무겁게 바꾸었습니다. 지금 힘들어보이는 당신은 가장 멋있는 사람입니다 
@user-xp5hk8dh4m,노래들 하나하나가 좋아요덕분에 귀 호강했어요
@user-xh6ek6xw2z,노래를 들으니 한결  나아지는것같아요 계속해서  좋은노래부탁드려요
@user-yj4iw6bh1c,"진짜 하루하루 반복되는 일상과 무엇을 위해 달려왔을까 하는 무뎌짐에 지쳤는데 지금 플레이리스트 듣다보니까 어쩌면 이 반복되는 일상도 감사하단것을 몰랐던 것이 아닐까 생각이 들었어요 위로가 필요할때 자주 찾아올거 같네요 감사합니다,,"
@user-ii7wh4ot9l,지칠때 들으러 와요 들으면 힘이 나드라구요 고맙습니다 이거 들으러오신 모든 분들 다들 힘내시고 행운이 있길!!  모두 화이팅!  힘내세유~~
@user-lu7mr1gb5s,애쓰지 않아도 노력하지않아도 오는게 행복입니다 굳이 행복하려고 노력하지마세요 사소한거 하나에도 기분좋은게 행복입니다 여러분은 잘해왔고 잘하고있고 잘할것입니다 2022년 얼마 안남았는데 마지막 한달은 행복한 한달보내시고 다들 고생했어요 앞으로도 화이팅!
@julliannkim6172,공부하느라 힘든 나의 첫째 아이에게 들려주고 싶은 노래네요... 어떤 분야든지 상관없이 최선을 다하려 애쓰는 모든 어린 영혼들에게...
@mjk6892,힘들때 소외감느낄때 듣고 있어요 ㅎㅅㅎ 다들 행븍한일 가득하시길
@hyunwoo713,우울한 너에게너는 널 위해 살아야해무엇보다 널 소중히하고널 중심으로 세상이 돌아가야해이기적인게 아냐내가 못참았던게 아냐누구보다도 강했기 때문에이제 와서야 눈곱의 때만도 안되는눈물을 흘리는거야 너가 잘못한게 아니야아무리 너의 어머니가 울며 나한테 하소연 해도아무리 너의 아버지가 나에게 역정을 내든내가 힘든건 아무도 알아주지 않지다만 누군가가 힘내라는 한마디아무 말도 아니지만 그 한마디가사람을 살려 너야 너는 특별해말을 하다가도 그날이 기억나 모든게 내 탓같고 죄책감이 들어도넌 지금도 앞으로도 누군가를위로하고 열심히 살고있어넌 대단해 넌 특별해난 나답게 참으며 살아갈게안겨 울 사람은 없지만안기고 싶은 사람의보금자리는 되어 볼게
@user-ui6xb7em3f,아이가 많이 아파서. 너무 지쳐요.하나밖에 없는 나의 아들아..제발 엄마곁에 오래 있어주렴..너없는 세상은 상상조차 할 수 없단다...아들아. 사랑한다..
@tn0us,중3때 인간관계 현타가 심하게 와서 불필요한 연락처 다 정리하니까 가족 제외 10명… 게임친구까지 포함하면 14명이 다였어요. 그때는 친구보단 공부가 먼저라 생각하고 진짜 열심히 했었는데 학년이 올라갈수록 난이도가 점점 더 어려워지니까 마냥 공부만 하면서 살 수 없더라구요.지금도 방학 하고 사람을 안 만나서인지 우울감도 증가하고 인스타 스토리 보면 다들 웃으면서 노는 것만 올라오는데 저는 연락 할 친구도 없고 오는 친구조차 없어요… 친구 없이 공부만 하면서 살아갈 수 있을것만 같았는데 제 생각이 틀렸어요 제발 한명이라도 괜찮으니 매일매일 연락하면서 안부 지낼 친구가 있었으면 좋겠어요… 외로움이 이렇게 힘든 일인지 몰랐어요
@user-ss6cy8bl2d,님들이 너무 부러워요...전 살고 싶은데 몸이 너무 아프거든요.....다음 생이 있다면 이걸 들으며 봄 타는 건강한 당신이 됐으면 좋겠어요...
@celinehur4645,"이런 플레이스트 만들어주셔서 감사합니다 오늘 엄마랑 싸웠는데, 이 노래를 들으니깐 마음이 나아져요"
@user-di9tl2xm5z,요즘 너무 힘든데 힘이 나네요!!
@user-cy4gm4jw7p,다들 힘든 일 있으셔도 꼭 이겨내시고 행복하셨으면 좋겠어요
@user-nu6py8dt1t,듣자마자 울컥했어요 요즘 너무 힘들었는데 속마음 털어놓을 사람이 없어 썩히고 있었나봐요 하루하루 우울했는데 이렇게나마 노래 듣고 위로받고 갑니다 좋은 플리 만들어주셔서 감사합니다
@user-kw8uc8nv7j,진짜 너무 아픈데 아무도 위로 안해주니깐 너무 힘들고 서러웠는데 이 노래 들으니깐 그나마 위로가 된다…강아지 안으면서 펑펑우니깐 더 위로가 되고 눈을 핣아주고..?
@user-hg9sm9ox5q,잘만 지내다가 갑자기 인간관계에 대한 조그마한 상처로 오늘 한 순간에 와르르 무너져서집에서 울컥 했고 스트레스도 같이와서 너무 힘들었는데 이 플리 들으면서 진정 중입니다플레이리스트 너무 감사해요 :0
@user-hw2dx9xk7y,죽도록 힘들어도 죽을 용기 없는 저는 오늘도 이노래로 위로를 받아요 다들 힘내세요 저라는 사람도 오늘을 무사히 보냈으니 여러분도 무사히 하루를 보냈으면 좋겠습니다
@ho_onjj,다시 열심히 살아갈 수 있는 용기를 얻은 것 같아요. 힘들 때 잠시 쉬어갈 수 있게 해주셔서 감사해요 ㅎㅎ
@user-cn7vi8eu4z,다들 힘든시기에 넘 위안이 되는 음악 넘 감사합니다!아내와 아이를 재우고넘 행복했다가 다들 또 깨서 난장판입니다.곧 다들 주무셔서 제 시간이 다시 오겠지용
@user-xd3gt1ub5b,요즘들어 느끼는데 정말 인간관계도 사랑도 꿈도 마음대로 되는게 하나도 없네요…그래도 이렇게 좋은 노래들이 있는 플리를 만난건 운이 좋다고 생각이 드네요. 소중한 플리 감사합니다..!!!
@user-zk6uq2xy2k,현역 고삼입니다.. 오늘 기준으로 수능 43일남았네요... 저는 올해 8-9월에 밤에 안운 날이 없을 정도로 인생에서 제일 힘들었는데 지금은 편하게 공부하고 있어요 마음을 편하게 가지고 하루에 내가 할수 있는 만큼만 공부하자는 마음으로 사니까 실력이 느는것보다 기분은 더 나아지더라구요 고3 수험생활은 제 인생에 잊혀지지 않을 것 같아요 그만큼 힘들었으니까요... 마음이 많이 편안해졌다고 생각했는데도 눈물이나는 건 아직 완전히 제가 나아지진 않았나봐요 얼마남지않은 수능.. 끝까지 파이팅 해볼게요 04 현역 화이팅! 할 수 있다!
@ti-yz6jf,22년도 10월이 되었는데 여전히 힘든건 그대로고 분명히 잘해왔다고 생각했던 나를 의심하게 하고 항상 내가 부족하고 내가 잘하는게 없고 언제나 내가 문제라는 결론이 있었고 그럴때마다 우울했는데 마침 이 플리를 들었는데 그래도 기분이 좀 풀리더라구요.... 이런 플리 만들어주셔서 감사하고 제 감정을 다 표출할수 있게해주심에 감사합니다
@user-un2ko5od4v,무슨 말을 끄적이고 싶어서 30분동안 쓰고 지우고 쓰고 지우고 반복했는데 가장 어려운건 나도 내 감정을 모르겠다는게 너무 슬프고 힘들고 어렵네요 각자 자기 기준에서 힘들고 슬프고 어려운 일이 많으실텐데 다들 여기 플리 들으시고 조금이나마 힘내셨으면 좋겠네요 저도 힘내볼려구요
@user-on8sf2nc2x,평소에는 괜찮게 지내다가 이렇게 한번 눈물이 터지는 날이 있어요. 너무 힘들고 지칠 때. 친구한테도 심지어는 가족한테까지 말 못할 짐덩어리가 있을 때. 이 무거운 것들을 내려놓고 싶은데 그러지 못해요. 어떻게 해소할지 몰라서 이럴때는 항상 울어요. 남몰래 울고  끙끙거리다가 다음날에는 웃으면서 다녀야하는게 더 지치게 만드는 것 같아요. 20대 초반에는 아무 걱정 없이 지낼줄 알았는데. 주저리 주저리 떠들었네요. 이 글을 보신 분은 아무 짐 없이 행복한 삶을 사셨으면 좋겠어요! 우리 다들 힘내서 살아봐요
@user-tp7ko9zz4d,다들 삶을 살아가며 힘든 하루 일주 한달 일년을 보내는데 잇어 한소절 한소절로 위로받을 수 있는 노래를 들려주시는 분이 되시길....
@peridot4116,매일 힘든걸 숨기고 항상 밝고 웃는모습만 보이는게 너무 힘들었어요.지금도 여전히 힘들구요.괜히 힘든티 내면 주변사람들한테 피해갈까봐서..매일 혼자 울고 눈물 훔치며 버텨왔어요.근데 이제는 좀 대놓고 힘들어하고 슬퍼하려고요. 참으면 더 우울해지고 제 자신을 고립시키는거 같기도 했고요.모두 행복하셨으면 좋겠어요:)
@user-so8ii5dm7p,정말 요즘 너무 힘들어서 하루 하루 지옥인데.. 알고리즘에 딱 뜨는게 조금이나마 절 위로해주려는거 같네요.. 시간이 해결 해 준다는 말 믿고 조금만 더 힘내볼게요..힘드신 분들 모두 우리 잘 견뎌봐요
@selah4479,"이 노래를 들으니 기분이 어떠하신가요?저는 부모님깨서 돌아가신게 기억이 납니다.장례식장에서 엄청 울었었지요.하지만 저는 생각했습니다.'내가 이렇게 우는게 뭐가 도움이돼?울면 부모님이 돌아오시는것도 아니잖아.부모님깨선 내 웃음을 좋아해주셨으니 웃어야지!'라고 생각했지요.지금이걸 읽어주신 여러분께여러분.아무리 삶에서 고통과 엄청난 시련이 온다해도제가 보이지는 않지만 항상 제가 옆에서응원의 박수를 보낸다는걸 잊지지말아주세요.삶의 고통이 없고행복이 영원하기를 기원합니다... この歌を聞いて?分はどうですか。私は?親が起きて亡くなったのを?えています。葬儀場ですごく泣いたんですよね。しかし、私は思いました。「私がこんなに泣いても何が役に立つの？」泣いたら?親が?ってくるわけでもないじゃない。?親が私の笑いを好きになってくれたから笑わなきゃ！'と思いました。今これを?んでくださった皆さんに皆さん。いくら人生で苦痛とものすごい試練が?たとしても僕が見えないけど、いつも僕がそばで?援の拍手を送ることを忘れないでください。人生の苦痛がなくて幸せが永遠になることを祈ります。 How do you feel listening to this song?I remember my parents waking up and dying.I cried a lot at the funeral.But I thought.What's the use of me crying like this?If you cry, your parents won't come back.My parents liked my smile, so I should laugh!'That's what I thought.For those who read this,Everyone, no matter how much pain and suffering you have in your life,You can't see me, but I'm always next to youPlease don't forget to give a round of applause.There's no pain in lifeMay happiness last forever... ?到?首歌心情???？我?得父母醒?后去世了。在葬?上哭得??害。但是我想到了。""我哭成??有什??助？哭的?父母又不是回?了。父母喜?我的笑容，所以要笑?！'我是??想的。?在??????的朋友?各位，无?人生中遇到多?大的痛苦和磨?熬?然看不到我 但我一直在旁??不要忘???加油鼓?爆的掌?。?有生活的痛苦祝??幸福美?...모두 매일 좋은꿈꾸시고 좋은일만 가득하기를 바랄게요~"
@eo-o9,요즘 너무 무기력하고 우울하긴 한데 이게 무슨 감정인지도 모르겠고 내가 뭐 때문에 짜증이 나는지 뭐때문에 슬픈지도 모르겠었는데 여기 댓글 보고 깨달았어요. 댓글 하나하나 읽으면서 저랑 비슷한 사연을 보니까 남한테 속마음 말 안하고 남한테 괜히 마음 무겁게 하기 싫으니까 나 혼자 삭히는게 굳어져서 그런거같아요. 댓글들이 제 마음 속 구석탱이에 짱박혀있는 상처들을 긁어주니 눈물이 왈칵 터졌어요. 예전에는 남한테 의지도 많이 하고 힘들면 친구한테 금방 말하고 풀려고 하고 그랬는데.. 나도 양심이 있는데 눈 마주치고 매일 볼때마다 힘든 얘기 한것도 아닌데 친구는 제 말 들어주기 지친다는 식으로 자기도 힘들다고 하더군요. 엄마한테 얘기하자니 엄마가 나를 보며 마음아픈 표정 짓는것도 내가 더 마음이 아파서 못하겠고 엄마 앞에서 울면 엄마도 울거같은 표정 짓는게 더 마음 아파서 엄마한테도 말 못하겠어요. 그 이후로 아무한테도 힘든거 잘 말 안하고 가끔 짜증난거정도만 얘기했는데 우울한 면은 절대 안보이고 살았었는데 나만 힘들게 된다는 걸 알게됐어요.. 어딘가에 좋은 사람이 나타나서 나를 진심으로 꼭 안아줬으면 좋겠어요
@user-tt1mo3jm7w,평소보다 텐션 떨어진거 어떻게 알았지 (신기) (신기)잔잔한노래 듣고 힐링하고 갑니당
@snow_man,여러분 모두 행복해지길 진심으로 바랍니다.
@god-xk4ft,요즘 우울증에 걸린것처럼 자존감도 내려가있고 아무것도 하기싫고 누구에게 기댈수도 없고 상처만 받고 스트레스도 너무 많고 거기다가 이번에 이별까지 해서 지금 너무 상태가 안좋고 힘든데 그래도 이 노래들을 듣고 울어도 풀리지않은 마음이 조금 풀리는거 같네요..
@SY-jx2em,"힘들때는 특히 자신을 사랑해주세요!이전의 힘든순간들을 극복하고 지금까지 버텨내고, 살아온 것만 해도 얼마나 열심히 살아온걸까요오늘도 고생했어요 토닥토닥"
@user-ku5wj4ik9h,이것저것 할게 많고 맘대로 되는건 아무것도 없어 힘들어 하는 제가 덕분에 힘을 많이 얻어가요 좋은 노래들을 들으면 힘을 낼 수 있다는걸 알게 되었네요 정말 지친 하루에 위로가 되어주네요 앞으로 힘든 날이 없길 바라지만 혹시라도 생기면 다시 와서 위로를 받고 싶네요 저 뿐만 아니라 모든 사람들이 힘을 얻어갔으면 좋겠어요 감사합니다
@user-le6zh2vl1g,우리 가족 모두 아프지 말고 행복하게 잘 살게 해주세요
@user-ix2gx5ep9j,노래 들으면서 많이 위로받았어요!!
@user-to1qk5kb9u,댓글과 노래 들으며 위로 받고 가요요즘 대학 자격증 친구 엄마아빠 입시 등등 너무 지치고 힘든데 다들 쉽게 생각하더라고요 쌓이고 쌓여서 터진건지 화장실에서 몰래 30분동안 울었네요 저에게 무심코 날라오는 말들 그냥 하는 말도 저에겐 상처 였나봐요 곪고 곪아 터질때 까지 몰랐네요 저도 저대로 애쓰고 있었나봐요 다들 힘드셔서 위로 받으러 오셨을텐데 다들 힘내세요 울고 싶을땐 실컷 울고 버텨요 버티다 보면 웃는날도 올거에요 오늘 하루도 수고 했어요 :)
@user-td3xs2tu7n,운동하는 사람으로서 슬럼프도 많이 오고 이길을 가는게 맞나 싶을때마다 들으러올게요 이 댓글을 보는 여러분들도 지금 삶에 지쳤다고 모든걸 내려놓으려고 하지마세요 계속 달리다 보면 끝이 보입니다 힘들면 시간이 약이에요
@user-ld8ul5hs5p,하.....40초인 내가 들어도 하....좋다............. 요즘 노래들이 이렇게 좋은게 있다니...
@user-ww2jq7ej6e,"안힘들다고 맨날 생각하고.. 세뇌시키듯이 일상을 살아가고 있었는데, 제 마음은 그게 아니였나봐요. 처음 듣자마자 눈물이 나오네요. 힘든 학교생활과 복잡한 인간관계 속에서 나름대로 즐겁게 잘 다니고 있다고 생각했는데 사실은 진짜 많이 힘든가봐요. 저들은 나의 경쟁자이자 소중한 사람들이라는 현실도 힘들고 그냥 다 포기하고 싶습니다.  특히 올해가 더욱 다 포기하고 어디로 혼자서 떠나고 싶다는 마음이 강하게 드는 것 같기도 하고 그러네요.."
@rekun_,"애를 혼자 키운지 3년이 되었다솔직히 너무 너무 힘들고 지쳐서 애를 보낼생각도 했지만 함께 하는게 행복이기에 항상 마음을 다잡는다,,  힘든와중에 웃게 만들고 지금도 애긴데 내 눈치 볼때마다 안쓰럽지만 더 열심히 살아서 우리 둘 행복해지자 내 비타민 내 사랑둥이 엄마가 사랑해 !  존재자체가 행운인 나의 아들,, 엄마가 많이 많이 사랑해!!"
@user-md2xh6tj3c,저는 제가 제일힘든줄 알았는데 오늘하루조차 힘들었던 친구들이많네요. 힘내라고 말을 못하겠네요. 우리 다같이 이순간 잘 버텨봐요. 괜찮아지는 날이 있겠죠? 저도 아기를 위해 버티는중입니다 다들 앞으로의 날이 빛나길
@user-gm5et5pn7c,너무 지치고 힘든하루였는데 퇴근길 많은 위안받고 집으로 갑니다. 감사합니다^^ 내일은 오늘보다 더 나은 하루이길
@suakim8378,와.. 근데 여기 드라마 ost들이 많네요~ 그 드라마들을 보면서 울던 기억들도 나게하네요.. 역시 ost들은 정말 최고야
@user-tn8ii4li8w,내일이 오는게 끔찍하게 싫은데 어쩔수 없이 내일을 살아야 하는게 너무 힘드네요.. 어쩔수 없이 웃어야되는 상황들. 정신병 환자마냥 기분은 오락가락하고.. 위로 따위도 이젠 감흥없고 죽고싶다는 생각이 지배하던 일상도 이젠 무뎌진건지 그냥 생각만 많은 바보가 된거 같습니다. 쉬고 싶고 놓고 싶은데 아무것도 쉽게 결정내지 못하는 현실. 썅 죽고 싶은데 살고도 싶고 살자니 죽어도 미련없고..암튼 나이 먹고 이뤄놓은거 하나 없는 답답한 하루살이가 끄적이고 갑니다.
@user-zq3eq9ss4e,그냥 내가 힘들어 하는 모습이 안보여도 내색 안내도 그냥 알아주는 사람이 있었으면 좋겠다 항상 밝다고 해서 저 사람은 늘 밝구나 긍정적이구나 하지만 내색하지 않는거 뿐 모든이들이 다 그렇죠 ㅎㅎ첨 쓰는 댓글이라 어떻게 얘기 해얄지 모르겠다만 아무리 힘들어도죽고싶다는 생각이 들어도 곁에 안떠났으면 좋겠어요 숨기지 말고짐이 된다 생각 하지말아줬으면늘 너의 편 이니까
@eunyoungS2,다들힘든일이많아서 위로받으려는 제가 부끄럽네요.. 다들힘내시구 우리 함께 잘살아가봐요^^음악 감사해요
@whitenoise0304,여기 지치시고 우울하신 분들이 많네요 다들 행복하시길 바래요 응원합니다 잠시라도 모든것들 잊고 웃어봐요
@user-wv2ug6du6b,요즘 새로운일 준비하면서 많이 힘들었는데 많은 위로가 되었습니다.
@user-mc3bt1zg7m,2023년에는 좋은 일만 있고 모든 일이 다 잘 될거야 !!!! 내가 믿고 기도하고 옆에 있어줄게 !!! 다들 좀만 힘내!!!!
@user-qf1ch1ur6w,울고울고또울고나서다시 일어섭시다. 그동안열심히 살아온 자신을 위로해주고 힘냅시다.
@user-hyunjung,노래 듣는 순간 눈물이 흐르는건나도 모르게 나도 힘들었나봐요...위로가 되어주는 노래말들을새기게 되네요...
@user.howawa,"이전에는 1년에 2-3번 정도 자기혐오와 자책감과 우울감으로 가득한 하루를 잔뜩 보냈는데.. 요새는 그 주기가 짧아지더라구요 한달에 3-4번 그렇게 자기혐오감, 자책감, 우울감 등이 오고 몸이 까라지더라구요.. 그럴때마다 슬픈 드라마나 영화나 위로 되는 노래를 들으면서 하루하루 연장해가는데 이 플리 너무 좋네요.."
@TeenTop8569,요즘 직장에서 텃새로 너무 힘든 시간을 보내고 있는데 잘하고 있다고 생각했던 것들도 자존감이 내려가니 내가 잘하고 있는게 맞나 많은 생각이 들어요...츨퇴근 길에 사고가 났으면 좋겠고 출근을 해야하는 내일이 두렵네요노래를 들으니 마음이 달래지면서 서글퍼지네요ㅠ
